urn:ogc:def:parameter:x-istsos:1.0:time:iso8601,urn:ogc:def:parameter:x-istsos:1.0:meteo:air:temperature
2013-01-08T18:20:00.000000+0100,3.788000
2013-01-08T18:30:00.000000+0100,3.779000
2013-01-08T18:40:00.000000+0100,3.786000
2013-01-08T18:50:00.000000+0100,3.524000
2013-01-08T19:00:00.000000+0100,3.575000
2013-01-08T19:10:00.000000+0100,3.641000
2013-01-08T19:20:00.000000+0100,3.608000
2013-01-08T19:30:00.000000+0100,3.129000
2013-01-08T19:40:00.000000+0100,3.181000
2013-01-08T19:50:00.000000+0100,2.961000
2013-01-08T20:00:00.000000+0100,2.562000
2013-01-08T20:10:00.000000+0100,2.776000
2013-01-08T20:20:00.000000+0100,2.843000
2013-01-08T20:30:00.000000+0100,2.419000
2013-01-08T20:40:00.000000+0100,2.486000
2013-01-08T20:50:00.000000+0100,2.340000
2013-01-08T21:00:00.000000+0100,2.382000
2013-01-08T21:10:00.000000+0100,2.419000
2013-01-08T21:20:00.000000+0100,2.526000
2013-01-08T21:30:00.000000+0100,2.209000
2013-01-08T21:40:00.000000+0100,1.943000
2013-01-08T21:50:00.000000+0100,2.342000
2013-01-08T22:00:00.000000+0100,2.379000
2013-01-08T22:10:00.000000+0100,2.107000
2013-01-08T22:20:00.000000+0100,2.038000
2013-01-08T22:30:00.000000+0100,1.995000
2013-01-08T22:40:00.000000+0100,1.809000
2013-01-08T22:50:00.000000+0100,1.677000
2013-01-08T23:00:00.000000+0100,1.688000
2013-01-08T23:10:00.000000+0100,1.851000
2013-01-08T23:20:00.000000+0100,1.764000
2013-01-08T23:30:00.000000+0100,1.776000
2013-01-08T23:40:00.000000+0100,1.994000
2013-01-08T23:50:00.000000+0100,2.202000
2013-01-09T00:00:00.000000+0100,2.440000
2013-01-09T00:10:00.000000+0100,2.338000
2013-01-09T00:20:00.000000+0100,2.474000
2013-01-09T00:30:00.000000+0100,2.659000
2013-01-09T00:40:00.000000+0100,2.639000
2013-01-09T00:50:00.000000+0100,2.789000
2013-01-09T01:00:00.000000+0100,2.870000
2013-01-09T01:10:00.000000+0100,2.953000
2013-01-09T01:20:00.000000+0100,3.081000
2013-01-09T01:30:00.000000+0100,3.090000
2013-01-09T01:40:00.000000+0100,3.170000
2013-01-09T01:50:00.000000+0100,3.256000
2013-01-09T02:00:00.000000+0100,3.193000
2013-01-09T02:10:00.000000+0100,3.257000
2013-01-09T02:20:00.000000+0100,3.320000
2013-01-09T02:30:00.000000+0100,3.329000
2013-01-09T02:40:00.000000+0100,3.405000
2013-01-09T02:50:00.000000+0100,3.453000
2013-01-09T03:00:00.000000+0100,3.444000
2013-01-09T03:10:00.000000+0100,3.427000
2013-01-09T03:20:00.000000+0100,3.466000
2013-01-09T03:30:00.000000+0100,3.465000
2013-01-09T03:40:00.000000+0100,3.321000
2013-01-09T03:50:00.000000+0100,3.361000
2013-01-09T04:00:00.000000+0100,3.450000
2013-01-09T04:10:00.000000+0100,3.540000
2013-01-09T04:20:00.000000+0100,3.482000
2013-01-09T04:30:00.000000+0100,3.476000
2013-01-09T04:40:00.000000+0100,3.518000
2013-01-09T04:50:00.000000+0100,3.537000
2013-01-09T05:00:00.000000+0100,3.598000
2013-01-09T05:10:00.000000+0100,3.610000
2013-01-09T05:20:00.000000+0100,3.487000
2013-01-09T05:30:00.000000+0100,3.557000
2013-01-09T05:40:00.000000+0100,3.706000
2013-01-09T05:50:00.000000+0100,3.704000
2013-01-09T06:00:00.000000+0100,3.584000
2013-01-09T06:10:00.000000+0100,3.578000
2013-01-09T06:20:00.000000+0100,3.555000
2013-01-09T06:30:00.000000+0100,3.592000
2013-01-09T06:40:00.000000+0100,3.660000
2013-01-09T06:50:00.000000+0100,3.651000
2013-01-09T07:00:00.000000+0100,3.675000
2013-01-09T07:10:00.000000+0100,3.714000
2013-01-09T07:20:00.000000+0100,3.711000
2013-01-09T07:30:00.000000+0100,3.766000
2013-01-09T07:40:00.000000+0100,3.775000
2013-01-09T07:50:00.000000+0100,3.793000
2013-01-09T08:00:00.000000+0100,3.724000
2013-01-09T08:10:00.000000+0100,3.695000
2013-01-09T08:20:00.000000+0100,3.698000
2013-01-09T08:30:00.000000+0100,3.767000
2013-01-09T08:40:00.000000+0100,3.683000
2013-01-09T08:50:00.000000+0100,3.734000
2013-01-09T09:00:00.000000+0100,3.799000
2013-01-09T09:10:00.000000+0100,3.702000
2013-01-09T09:20:00.000000+0100,3.767000
2013-01-09T09:30:00.000000+0100,3.836000
2013-01-09T09:40:00.000000+0100,4.000000
2013-01-09T09:50:00.000000+0100,4.006000
2013-01-09T10:00:00.000000+0100,4.099000
2013-01-09T10:10:00.000000+0100,4.168000
2013-01-09T10:20:00.000000+0100,4.198000
2013-01-09T10:30:00.000000+0100,4.268000
2013-01-09T10:40:00.000000+0100,4.319000
2013-01-09T10:50:00.000000+0100,4.332000
2013-01-09T11:00:00.000000+0100,4.337000
2013-01-09T11:10:00.000000+0100,4.437000
2013-01-09T11:20:00.000000+0100,4.462000
2013-01-09T11:30:00.000000+0100,4.556000
2013-01-09T11:40:00.000000+0100,4.573000
2013-01-09T11:50:00.000000+0100,4.622000
2013-01-09T12:00:00.000000+0100,4.600000
2013-01-09T12:10:00.000000+0100,4.681000
2013-01-09T12:20:00.000000+0100,4.763000
2013-01-09T12:30:00.000000+0100,4.662000
2013-01-09T12:40:00.000000+0100,4.650000
2013-01-09T12:50:00.000000+0100,4.624000
2013-01-09T13:00:00.000000+0100,4.650000
2013-01-09T13:10:00.000000+0100,4.490000
2013-01-09T13:20:00.000000+0100,4.553000
2013-01-09T13:30:00.000000+0100,4.613000
2013-01-09T13:40:00.000000+0100,4.772000
2013-01-09T13:50:00.000000+0100,4.801000
2013-01-09T14:00:00.000000+0100,4.745000
2013-01-09T14:10:00.000000+0100,4.765000
2013-01-09T14:20:00.000000+0100,4.704000
2013-01-09T14:30:00.000000+0100,4.812000
2013-01-09T14:40:00.000000+0100,4.842000
2013-01-09T14:50:00.000000+0100,4.880000
2013-01-09T15:00:00.000000+0100,4.888000
2013-01-09T15:10:00.000000+0100,4.892000
2013-01-09T15:20:00.000000+0100,4.832000
2013-01-09T15:30:00.000000+0100,4.822000
2013-01-09T15:40:00.000000+0100,4.818000
2013-01-09T15:50:00.000000+0100,4.840000
2013-01-09T16:00:00.000000+0100,4.851000
2013-01-09T16:10:00.000000+0100,4.806000
2013-01-09T16:20:00.000000+0100,4.747000
2013-01-09T16:30:00.000000+0100,4.718000
2013-01-09T16:40:00.000000+0100,4.727000
2013-01-09T16:50:00.000000+0100,4.606000
2013-01-09T17:00:00.000000+0100,4.688000
2013-01-09T17:10:00.000000+0100,4.591000
2013-01-09T17:20:00.000000+0100,4.530000
2013-01-09T17:30:00.000000+0100,4.451000
2013-01-09T17:40:00.000000+0100,4.465000
2013-01-09T17:50:00.000000+0100,4.460000
2013-01-09T18:00:00.000000+0100,4.457000
2013-01-09T18:10:00.000000+0100,4.458000
2013-01-09T18:20:00.000000+0100,4.503000
2013-01-09T18:30:00.000000+0100,4.463000
2013-01-09T18:40:00.000000+0100,4.493000
2013-01-09T18:50:00.000000+0100,4.410000
2013-01-09T19:00:00.000000+0100,4.362000
2013-01-09T19:10:00.000000+0100,4.308000
2013-01-09T19:20:00.000000+0100,4.273000
2013-01-09T19:30:00.000000+0100,4.300000
2013-01-09T19:40:00.000000+0100,4.406000
2013-01-09T19:50:00.000000+0100,4.450000
2013-01-09T20:00:00.000000+0100,4.447000
2013-01-09T20:10:00.000000+0100,4.496000
2013-01-09T20:20:00.000000+0100,4.522000
2013-01-09T20:30:00.000000+0100,4.535000
2013-01-09T20:40:00.000000+0100,4.518000
2013-01-09T20:50:00.000000+0100,4.525000
2013-01-09T21:00:00.000000+0100,4.638000
2013-01-09T21:10:00.000000+0100,4.844000
2013-01-09T21:20:00.000000+0100,4.761000
2013-01-09T21:30:00.000000+0100,4.760000
2013-01-09T21:40:00.000000+0100,4.678000
2013-01-09T21:50:00.000000+0100,4.626000
2013-01-09T22:00:00.000000+0100,4.574000
2013-01-09T22:10:00.000000+0100,4.614000
2013-01-09T22:20:00.000000+0100,4.684000
2013-01-09T22:30:00.000000+0100,4.698000
2013-01-09T22:40:00.000000+0100,4.685000
2013-01-09T22:50:00.000000+0100,4.608000
2013-01-09T23:00:00.000000+0100,4.561000
2013-01-09T23:10:00.000000+0100,4.550000
2013-01-09T23:20:00.000000+0100,4.505000
2013-01-09T23:30:00.000000+0100,4.722000
2013-01-09T23:40:00.000000+0100,4.704000
2013-01-09T23:50:00.000000+0100,4.581000
2013-01-10T00:00:00.000000+0100,4.562000
2013-01-10T00:10:00.000000+0100,4.555000
2013-01-10T00:20:00.000000+0100,4.495000
2013-01-10T00:30:00.000000+0100,4.483000
2013-01-10T00:40:00.000000+0100,4.486000
2013-01-10T00:50:00.000000+0100,4.465000
2013-01-10T01:00:00.000000+0100,4.458000
2013-01-10T01:10:00.000000+0100,4.402000
2013-01-10T01:20:00.000000+0100,4.304000
2013-01-10T01:30:00.000000+0100,4.312000
2013-01-10T01:40:00.000000+0100,4.274000
2013-01-10T01:50:00.000000+0100,4.168000
2013-01-10T02:00:00.000000+0100,3.951000
2013-01-10T02:10:00.000000+0100,3.850000
2013-01-10T02:20:00.000000+0100,3.978000
2013-01-10T02:30:00.000000+0100,4.059000
2013-01-10T02:40:00.000000+0100,4.116000
2013-01-10T02:50:00.000000+0100,4.081000
2013-01-10T03:00:00.000000+0100,3.869000
2013-01-10T03:10:00.000000+0100,3.796000
2013-01-10T03:20:00.000000+0100,3.963000
2013-01-10T03:30:00.000000+0100,3.917000
2013-01-10T03:40:00.000000+0100,3.835000
2013-01-10T03:50:00.000000+0100,3.824000
2013-01-10T04:00:00.000000+0100,3.802000
2013-01-10T04:10:00.000000+0100,3.744000
2013-01-10T04:20:00.000000+0100,3.698000
2013-01-10T04:30:00.000000+0100,3.635000
2013-01-10T04:40:00.000000+0100,3.401000
2013-01-10T04:50:00.000000+0100,3.304000
2013-01-10T05:00:00.000000+0100,3.178000
2013-01-10T05:10:00.000000+0100,3.301000
2013-01-10T05:20:00.000000+0100,3.414000
2013-01-10T05:30:00.000000+0100,3.549000
2013-01-10T05:40:00.000000+0100,3.202000
2013-01-10T05:50:00.000000+0100,3.020000
2013-01-10T06:00:00.000000+0100,2.963000
2013-01-10T06:10:00.000000+0100,2.902000
2013-01-10T06:20:00.000000+0100,2.964000
2013-01-10T06:30:00.000000+0100,3.052000
2013-01-10T06:40:00.000000+0100,3.294000
2013-01-10T06:50:00.000000+0100,3.317000
2013-01-10T07:00:00.000000+0100,3.069000
2013-01-10T07:10:00.000000+0100,2.982000
2013-01-10T07:20:00.000000+0100,2.889000
2013-01-10T07:30:00.000000+0100,2.943000
2013-01-10T07:40:00.000000+0100,3.005000
2013-01-10T07:50:00.000000+0100,2.912000
2013-01-10T08:00:00.000000+0100,2.914000
2013-01-10T08:10:00.000000+0100,2.918000
2013-01-10T08:20:00.000000+0100,2.925000
2013-01-10T08:30:00.000000+0100,2.932000
2013-01-10T08:40:00.000000+0100,2.938000
2013-01-10T08:50:00.000000+0100,3.062000
2013-01-10T09:00:00.000000+0100,3.231000
2013-01-10T09:10:00.000000+0100,3.300000
2013-01-10T09:20:00.000000+0100,3.345000
2013-01-10T09:30:00.000000+0100,3.086000
2013-01-10T09:40:00.000000+0100,3.278000
2013-01-10T09:50:00.000000+0100,3.497000
2013-01-10T10:00:00.000000+0100,3.904000
2013-01-10T10:10:00.000000+0100,4.420000
2013-01-10T10:20:00.000000+0100,4.604000
2013-01-10T10:30:00.000000+0100,4.697000
2013-01-10T10:40:00.000000+0100,4.823000
2013-01-10T10:50:00.000000+0100,5.077000
2013-01-10T11:00:00.000000+0100,5.122000
2013-01-10T11:10:00.000000+0100,5.334000
2013-01-10T11:20:00.000000+0100,5.441000
2013-01-10T11:30:00.000000+0100,5.548000
2013-01-10T11:40:00.000000+0100,5.732000
2013-01-10T11:50:00.000000+0100,5.896000
2013-01-10T12:00:00.000000+0100,5.864000
2013-01-10T12:10:00.000000+0100,6.052000
2013-01-10T12:20:00.000000+0100,6.128000
2013-01-10T12:30:00.000000+0100,6.135000
2013-01-10T12:40:00.000000+0100,6.310000
2013-01-10T12:50:00.000000+0100,6.548000
2013-01-10T13:00:00.000000+0100,6.648000
2013-01-10T13:10:00.000000+0100,6.631000
2013-01-10T13:20:00.000000+0100,6.672000
2013-01-10T13:30:00.000000+0100,6.548000
2013-01-10T13:40:00.000000+0100,6.680000
2013-01-10T13:50:00.000000+0100,6.697000
2013-01-10T14:00:00.000000+0100,6.611000
2013-01-10T14:10:00.000000+0100,6.556000
2013-01-10T14:20:00.000000+0100,6.482000
2013-01-10T14:30:00.000000+0100,6.500000
2013-01-10T14:40:00.000000+0100,6.535000
2013-01-10T14:50:00.000000+0100,6.559000
2013-01-10T15:00:00.000000+0100,6.501000
2013-01-10T15:10:00.000000+0100,6.479000
2013-01-10T15:20:00.000000+0100,6.433000
2013-01-10T15:30:00.000000+0100,6.361000
2013-01-10T15:40:00.000000+0100,6.251000
2013-01-10T15:50:00.000000+0100,6.094000
2013-01-10T16:00:00.000000+0100,5.931000
2013-01-10T16:10:00.000000+0100,5.864000
2013-01-10T16:20:00.000000+0100,5.786000
2013-01-10T16:30:00.000000+0100,5.569000
2013-01-10T16:40:00.000000+0100,5.411000
2013-01-10T16:50:00.000000+0100,5.249000
2013-01-10T17:00:00.000000+0100,4.981000
2013-01-10T17:10:00.000000+0100,4.689000
2013-01-10T17:20:00.000000+0100,4.591000
2013-01-10T17:30:00.000000+0100,4.381000
2013-01-10T17:40:00.000000+0100,4.197000
2013-01-10T17:50:00.000000+0100,4.120000
2013-01-10T18:00:00.000000+0100,4.028000
2013-01-10T18:10:00.000000+0100,3.831000
2013-01-10T18:20:00.000000+0100,3.578000
2013-01-10T18:30:00.000000+0100,3.525000
2013-01-10T18:40:00.000000+0100,3.576000
2013-01-10T18:50:00.000000+0100,3.528000
2013-01-10T19:00:00.000000+0100,3.271000
2013-01-10T19:10:00.000000+0100,2.996000
2013-01-10T19:20:00.000000+0100,2.894000
2013-01-10T19:30:00.000000+0100,2.784000
2013-01-10T19:40:00.000000+0100,2.825000
2013-01-10T19:50:00.000000+0100,2.835000
2013-01-10T20:00:00.000000+0100,2.676000
2013-01-10T20:10:00.000000+0100,2.523000
2013-01-10T20:20:00.000000+0100,2.566000
2013-01-10T20:30:00.000000+0100,2.530000
2013-01-10T20:40:00.000000+0100,2.348000
2013-01-10T20:50:00.000000+0100,2.259000
2013-01-10T21:00:00.000000+0100,2.097000
2013-01-10T21:10:00.000000+0100,2.028000
2013-01-10T21:20:00.000000+0100,1.914000
2013-01-10T21:30:00.000000+0100,1.853000
2013-01-10T21:40:00.000000+0100,1.634000
2013-01-10T21:50:00.000000+0100,1.457000
2013-01-10T22:00:00.000000+0100,1.432000
2013-01-10T22:10:00.000000+0100,1.549000
2013-01-10T22:20:00.000000+0100,1.712000
2013-01-10T22:30:00.000000+0100,1.512000
2013-01-10T22:40:00.000000+0100,1.257000
2013-01-10T22:50:00.000000+0100,1.412000
2013-01-10T23:00:00.000000+0100,1.552000
2013-01-10T23:10:00.000000+0100,1.024000
2013-01-10T23:20:00.000000+0100,1.080000
2013-01-10T23:30:00.000000+0100,1.272000
2013-01-10T23:40:00.000000+0100,0.903000
2013-01-10T23:50:00.000000+0100,0.829000
2013-01-11T00:00:00.000000+0100,0.954000
2013-01-11T00:10:00.000000+0100,0.573000
2013-01-11T00:20:00.000000+0100,0.554000
2013-01-11T00:30:00.000000+0100,0.593000
2013-01-11T00:40:00.000000+0100,0.405000
2013-01-11T00:50:00.000000+0100,0.373000
2013-01-11T01:00:00.000000+0100,0.412000
2013-01-11T01:10:00.000000+0100,0.348000
2013-01-11T01:20:00.000000+0100,0.172000
2013-01-11T01:30:00.000000+0100,0.109000
2013-01-11T01:40:00.000000+0100,0.362000
2013-01-11T01:50:00.000000+0100,0.057000
2013-01-11T02:00:00.000000+0100,0.239000
2013-01-11T02:10:00.000000+0100,-0.208000
2013-01-11T02:20:00.000000+0100,-0.057000
2013-01-11T02:30:00.000000+0100,0.112000
2013-01-11T02:40:00.000000+0100,0.107000
2013-01-11T02:50:00.000000+0100,0.159000
2013-01-11T03:00:00.000000+0100,-0.239000
2013-01-11T03:10:00.000000+0100,0.016000
2013-01-11T03:20:00.000000+0100,0.355000
2013-01-11T03:30:00.000000+0100,-0.046000
2013-01-11T03:40:00.000000+0100,0.183000
2013-01-11T03:50:00.000000+0100,-0.069000
2013-01-11T04:00:00.000000+0100,-0.178000
2013-01-11T04:10:00.000000+0100,-0.298000
2013-01-11T04:20:00.000000+0100,-0.225000
2013-01-11T04:30:00.000000+0100,-0.396000
2013-01-11T04:40:00.000000+0100,-0.133000
2013-01-11T04:50:00.000000+0100,-0.078000
2013-01-11T05:00:00.000000+0100,-0.195000
2013-01-11T05:10:00.000000+0100,-0.673000
2013-01-11T05:20:00.000000+0100,-0.254000
2013-01-11T05:30:00.000000+0100,-0.355000
2013-01-11T05:40:00.000000+0100,-0.105000
2013-01-11T05:50:00.000000+0100,-0.273000
2013-01-11T06:00:00.000000+0100,-0.235000
2013-01-11T06:10:00.000000+0100,-0.124000
2013-01-11T06:20:00.000000+0100,-0.468000
2013-01-11T06:30:00.000000+0100,-0.393000
2013-01-11T06:40:00.000000+0100,-0.480000
2013-01-11T06:50:00.000000+0100,-0.197000
2013-01-11T07:00:00.000000+0100,-0.277000
2013-01-11T07:10:00.000000+0100,-0.379000
2013-01-11T07:20:00.000000+0100,-0.115000
2013-01-11T07:30:00.000000+0100,-0.572000
2013-01-11T07:40:00.000000+0100,-0.516000
2013-01-11T07:50:00.000000+0100,-0.501000
2013-01-11T08:00:00.000000+0100,-0.942000
2013-01-11T08:10:00.000000+0100,-0.453000
2013-01-11T08:20:00.000000+0100,-0.128000
2013-01-11T08:30:00.000000+0100,0.056000
2013-01-11T08:40:00.000000+0100,-0.489000
2013-01-11T08:50:00.000000+0100,-0.481000
2013-01-11T09:00:00.000000+0100,-0.422000
2013-01-11T09:10:00.000000+0100,-0.356000
2013-01-11T09:20:00.000000+0100,-0.111000
2013-01-11T09:30:00.000000+0100,0.010000
2013-01-11T09:40:00.000000+0100,0.878000
2013-01-11T09:50:00.000000+0100,1.040000
2013-01-11T10:00:00.000000+0100,2.047000
2013-01-11T10:10:00.000000+0100,2.807000
2013-01-11T10:20:00.000000+0100,2.345000
2013-01-11T10:30:00.000000+0100,2.616000
2013-01-11T10:40:00.000000+0100,2.862000
2013-01-11T10:50:00.000000+0100,3.449000
2013-01-11T11:00:00.000000+0100,3.622000
2013-01-11T11:10:00.000000+0100,3.861000
2013-01-11T11:20:00.000000+0100,4.236000
2013-01-11T11:30:00.000000+0100,4.556000
2013-01-11T11:40:00.000000+0100,4.761000
2013-01-11T11:50:00.000000+0100,4.999000
2013-01-11T12:00:00.000000+0100,5.379000
2013-01-11T12:10:00.000000+0100,5.495000
2013-01-11T12:20:00.000000+0100,5.508000
2013-01-11T12:30:00.000000+0100,5.906000
2013-01-11T12:40:00.000000+0100,6.096000
2013-01-11T12:50:00.000000+0100,5.995000
2013-01-11T13:00:00.000000+0100,6.295000
2013-01-11T13:10:00.000000+0100,6.674000
2013-01-11T13:20:00.000000+0100,7.020000
2013-01-11T13:30:00.000000+0100,7.010000
2013-01-11T13:40:00.000000+0100,7.390000
2013-01-11T13:50:00.000000+0100,7.790000
2013-01-11T14:00:00.000000+0100,8.070000
2013-01-11T14:10:00.000000+0100,8.190000
2013-01-11T14:20:00.000000+0100,8.250000
2013-01-11T14:30:00.000000+0100,8.180000
2013-01-11T14:40:00.000000+0100,8.070000
2013-01-11T14:50:00.000000+0100,8.040000
2013-01-11T15:00:00.000000+0100,7.860000
2013-01-11T15:10:00.000000+0100,7.860000
2013-01-11T15:20:00.000000+0100,8.160000
2013-01-11T15:30:00.000000+0100,8.210000
2013-01-11T15:40:00.000000+0100,8.500000
2013-01-11T15:50:00.000000+0100,8.180000
2013-01-11T16:00:00.000000+0100,7.810000
2013-01-11T16:10:00.000000+0100,7.360000
2013-01-11T16:20:00.000000+0100,6.928000
2013-01-11T16:30:00.000000+0100,6.599000
2013-01-11T16:40:00.000000+0100,6.285000
2013-01-11T16:50:00.000000+0100,6.111000
2013-01-11T17:00:00.000000+0100,5.981000
2013-01-11T17:10:00.000000+0100,5.772000
2013-01-11T17:20:00.000000+0100,5.679000
2013-01-11T17:30:00.000000+0100,5.478000
2013-01-11T17:40:00.000000+0100,5.176000
2013-01-11T17:50:00.000000+0100,4.976000
2013-01-11T18:00:00.000000+0100,4.659000
2013-01-11T18:10:00.000000+0100,4.676000
2013-01-11T18:20:00.000000+0100,4.618000
2013-01-11T18:30:00.000000+0100,4.356000
2013-01-11T18:40:00.000000+0100,4.154000
2013-01-11T18:50:00.000000+0100,4.150000
2013-01-11T19:00:00.000000+0100,3.920000
2013-01-11T19:10:00.000000+0100,3.596000
2013-01-11T19:20:00.000000+0100,3.487000
2013-01-11T19:30:00.000000+0100,3.344000
2013-01-11T19:40:00.000000+0100,3.086000
2013-01-11T19:50:00.000000+0100,3.056000
2013-01-11T20:00:00.000000+0100,2.851000
2013-01-11T20:10:00.000000+0100,2.962000
2013-01-11T20:20:00.000000+0100,2.840000
2013-01-11T20:30:00.000000+0100,2.415000
2013-01-11T20:40:00.000000+0100,2.891000
2013-01-11T20:50:00.000000+0100,4.230000
2013-01-11T21:00:00.000000+0100,6.130000
2013-01-11T21:10:00.000000+0100,7.240000
2013-01-11T21:20:00.000000+0100,7.570000
2013-01-11T21:30:00.000000+0100,8.100000
2013-01-11T21:40:00.000000+0100,8.080000
2013-01-11T21:50:00.000000+0100,8.370000
2013-01-11T22:00:00.000000+0100,8.100000
2013-01-11T22:10:00.000000+0100,5.551000
2013-01-11T22:20:00.000000+0100,5.428000
2013-01-11T22:30:00.000000+0100,4.847000
2013-01-11T22:40:00.000000+0100,4.105000
2013-01-11T22:50:00.000000+0100,3.210000
2013-01-11T23:00:00.000000+0100,2.765000
2013-01-11T23:10:00.000000+0100,2.394000
2013-01-11T23:20:00.000000+0100,2.208000
2013-01-11T23:30:00.000000+0100,2.246000
2013-01-11T23:40:00.000000+0100,2.137000
2013-01-11T23:50:00.000000+0100,1.805000
2013-01-12T00:00:00.000000+0100,1.705000
2013-01-12T00:10:00.000000+0100,2.150000
2013-01-12T00:20:00.000000+0100,1.843000
2013-01-12T00:30:00.000000+0100,1.767000
2013-01-12T00:40:00.000000+0100,1.606000
2013-01-12T00:50:00.000000+0100,1.403000
2013-01-12T01:00:00.000000+0100,1.302000
2013-01-12T01:10:00.000000+0100,1.082000
2013-01-12T01:20:00.000000+0100,0.796000
2013-01-12T01:30:00.000000+0100,0.575000
2013-01-12T01:40:00.000000+0100,0.510000
2013-01-12T01:50:00.000000+0100,0.266000
2013-01-12T02:00:00.000000+0100,0.178000
2013-01-12T02:10:00.000000+0100,0.014000
2013-01-12T02:20:00.000000+0100,-0.113000
2013-01-12T02:30:00.000000+0100,0.024000
2013-01-12T02:40:00.000000+0100,-0.224000
2013-01-12T02:50:00.000000+0100,-0.185000
2013-01-12T03:00:00.000000+0100,-0.064000
2013-01-12T03:10:00.000000+0100,0.030000
2013-01-12T03:20:00.000000+0100,-0.085000
2013-01-12T03:30:00.000000+0100,-0.184000
2013-01-12T03:40:00.000000+0100,-0.299000
2013-01-12T03:50:00.000000+0100,-0.522000
2013-01-12T04:00:00.000000+0100,-0.765000
2013-01-12T04:10:00.000000+0100,-0.975000
2013-01-12T04:20:00.000000+0100,-1.310000
2013-01-12T04:30:00.000000+0100,-1.556000
2013-01-12T04:40:00.000000+0100,-1.601000
2013-01-12T04:50:00.000000+0100,-1.735000
2013-01-12T05:00:00.000000+0100,-1.678000
2013-01-12T05:10:00.000000+0100,-1.365000
2013-01-12T05:20:00.000000+0100,-1.278000
2013-01-12T05:30:00.000000+0100,-1.267000
2013-01-12T05:40:00.000000+0100,-1.254000
2013-01-12T05:50:00.000000+0100,-1.463000
2013-01-12T06:00:00.000000+0100,-1.939000
2013-01-12T06:10:00.000000+0100,-2.091000
2013-01-12T06:20:00.000000+0100,-2.027000
2013-01-12T06:30:00.000000+0100,-2.009000
2013-01-12T06:40:00.000000+0100,-1.960000
2013-01-12T06:50:00.000000+0100,-1.940000
2013-01-12T07:00:00.000000+0100,-1.985000
2013-01-12T07:10:00.000000+0100,-1.673000
2013-01-12T07:20:00.000000+0100,-1.417000
2013-01-12T07:30:00.000000+0100,-1.305000
2013-01-12T07:40:00.000000+0100,-1.607000
2013-01-12T07:50:00.000000+0100,-2.136000
2013-01-12T08:00:00.000000+0100,-2.314000
2013-01-12T08:10:00.000000+0100,-2.352000
2013-01-12T08:20:00.000000+0100,-2.363000
2013-01-12T08:30:00.000000+0100,-2.376000
2013-01-12T08:40:00.000000+0100,-2.295000
2013-01-12T08:50:00.000000+0100,-2.254000
2013-01-12T09:00:00.000000+0100,-2.372000
2013-01-12T09:10:00.000000+0100,-2.367000
2013-01-12T09:20:00.000000+0100,-2.425000
2013-01-12T09:30:00.000000+0100,-2.342000
2013-01-12T09:40:00.000000+0100,-2.175000
2013-01-12T09:50:00.000000+0100,-1.024000
2013-01-12T10:00:00.000000+0100,-0.744000
2013-01-12T10:10:00.000000+0100,-0.574000
2013-01-12T10:20:00.000000+0100,-0.428000
2013-01-12T10:30:00.000000+0100,-0.201000
2013-01-12T10:40:00.000000+0100,-0.263000
2013-01-12T10:50:00.000000+0100,-0.140000
2013-01-12T11:00:00.000000+0100,0.205000
2013-01-12T11:10:00.000000+0100,0.240000
2013-01-12T11:20:00.000000+0100,0.282000
2013-01-12T11:30:00.000000+0100,0.691000
2013-01-12T11:40:00.000000+0100,0.983000
2013-01-12T11:50:00.000000+0100,1.043000
2013-01-12T12:00:00.000000+0100,1.204000
2013-01-12T12:10:00.000000+0100,1.171000
2013-01-12T12:20:00.000000+0100,1.463000
2013-01-12T12:30:00.000000+0100,1.977000
2013-01-12T12:40:00.000000+0100,2.221000
2013-01-12T12:50:00.000000+0100,2.609000
2013-01-12T13:00:00.000000+0100,2.804000
2013-01-12T13:10:00.000000+0100,3.246000
2013-01-12T13:20:00.000000+0100,3.374000
2013-01-12T13:30:00.000000+0100,3.427000
2013-01-12T13:40:00.000000+0100,3.652000
2013-01-12T13:50:00.000000+0100,4.126000
2013-01-12T14:00:00.000000+0100,4.256000
2013-01-12T14:10:00.000000+0100,4.221000
2013-01-12T14:20:00.000000+0100,4.450000
2013-01-12T14:30:00.000000+0100,4.625000
2013-01-12T14:40:00.000000+0100,4.647000
2013-01-12T14:50:00.000000+0100,4.423000
2013-01-12T15:00:00.000000+0100,4.245000
2013-01-12T15:10:00.000000+0100,4.249000
2013-01-12T15:20:00.000000+0100,4.330000
2013-01-12T15:30:00.000000+0100,4.385000
2013-01-12T15:40:00.000000+0100,4.473000
2013-01-12T15:50:00.000000+0100,4.222000
2013-01-12T16:00:00.000000+0100,4.027000
2013-01-12T16:10:00.000000+0100,3.840000
2013-01-12T16:20:00.000000+0100,3.648000
2013-01-12T16:30:00.000000+0100,3.511000
2013-01-12T16:40:00.000000+0100,3.438000
2013-01-12T16:50:00.000000+0100,3.428000
2013-01-12T17:00:00.000000+0100,3.341000
2013-01-12T17:10:00.000000+0100,3.328000
2013-01-12T17:20:00.000000+0100,3.316000
2013-01-12T17:30:00.000000+0100,3.301000
2013-01-12T17:40:00.000000+0100,3.230000
2013-01-12T17:50:00.000000+0100,3.211000
2013-01-12T18:00:00.000000+0100,3.164000
2013-01-12T18:10:00.000000+0100,3.198000
2013-01-12T18:20:00.000000+0100,3.232000
