urn:ogc:def:parameter:x-istsos:1.0:time:iso8601,urn:ogc:def:parameter:x-istsos:1.0:meteo:air:temperature
2015-05-04T22:00:00.000000+0200,13.910000
2015-05-04T22:10:00.000000+0200,14.030000
2015-05-04T22:20:00.000000+0200,13.690000
2015-05-04T22:30:00.000000+0200,13.080000
2015-05-04T22:40:00.000000+0200,12.790000
2015-05-04T22:50:00.000000+0200,12.270000
2015-05-04T23:00:00.000000+0200,12.110000
2015-05-04T23:10:00.000000+0200,11.980000
2015-05-04T23:20:00.000000+0200,12.260000
2015-05-04T23:30:00.000000+0200,12.130000
2015-05-04T23:40:00.000000+0200,11.860000
2015-05-04T23:50:00.000000+0200,11.640000
2015-05-05T00:00:00.000000+0200,11.520000
2015-05-05T00:10:00.000000+0200,11.390000
2015-05-05T00:20:00.000000+0200,11.290000
2015-05-05T00:30:00.000000+0200,10.990000
2015-05-05T00:40:00.000000+0200,10.790000
2015-05-05T00:50:00.000000+0200,10.860000
2015-05-05T01:00:00.000000+0200,10.740000
2015-05-05T01:10:00.000000+0200,10.550000
2015-05-05T01:20:00.000000+0200,10.620000
2015-05-05T01:30:00.000000+0200,10.050000
2015-05-05T01:40:00.000000+0200,9.970000
2015-05-05T01:50:00.000000+0200,9.770000
2015-05-05T02:00:00.000000+0200,9.740000
2015-05-05T02:10:00.000000+0200,9.760000
2015-05-05T02:20:00.000000+0200,9.580000
2015-05-05T02:30:00.000000+0200,9.710000
2015-05-05T02:40:00.000000+0200,10.040000
2015-05-05T02:50:00.000000+0200,9.980000
2015-05-05T03:00:00.000000+0200,9.920000
2015-05-05T03:10:00.000000+0200,9.450000
2015-05-05T03:20:00.000000+0200,8.850000
2015-05-05T03:30:00.000000+0200,8.920000
2015-05-05T03:40:00.000000+0200,9.140000
2015-05-05T03:50:00.000000+0200,8.750000
2015-05-05T04:00:00.000000+0200,8.590000
2015-05-05T04:10:00.000000+0200,8.660000
2015-05-05T04:20:00.000000+0200,8.670000
2015-05-05T04:30:00.000000+0200,8.680000
2015-05-05T04:40:00.000000+0200,8.690000
2015-05-05T04:50:00.000000+0200,8.500000
2015-05-05T05:00:00.000000+0200,8.580000
2015-05-05T05:10:00.000000+0200,8.550000
2015-05-05T05:20:00.000000+0200,8.600000
2015-05-05T05:30:00.000000+0200,8.350000
2015-05-05T05:40:00.000000+0200,8.310000
2015-05-05T05:50:00.000000+0200,8.300000
2015-05-05T06:00:00.000000+0200,8.230000
2015-05-05T06:10:00.000000+0200,7.490000
2015-05-05T06:20:00.000000+0200,7.870000
2015-05-05T06:30:00.000000+0200,8.020000
2015-05-05T06:40:00.000000+0200,8.140000
2015-05-05T06:50:00.000000+0200,8.320000
2015-05-05T07:00:00.000000+0200,8.390000
2015-05-05T07:10:00.000000+0200,7.670000
2015-05-05T07:20:00.000000+0200,7.680000
2015-05-05T07:30:00.000000+0200,8.260000
2015-05-05T07:40:00.000000+0200,8.550000
2015-05-05T07:50:00.000000+0200,8.540000
2015-05-05T08:00:00.000000+0200,8.770000
2015-05-05T08:10:00.000000+0200,8.620000
2015-05-05T08:20:00.000000+0200,9.110000
2015-05-05T08:30:00.000000+0200,9.750000
2015-05-05T08:40:00.000000+0200,10.430000
2015-05-05T08:50:00.000000+0200,11.280000
2015-05-05T09:00:00.000000+0200,12.140000
2015-05-05T09:10:00.000000+0200,12.680000
2015-05-05T09:20:00.000000+0200,13.080000
2015-05-05T09:30:00.000000+0200,13.620000
2015-05-05T09:40:00.000000+0200,14.510000
2015-05-05T09:50:00.000000+0200,14.960000
2015-05-05T10:00:00.000000+0200,15.880000
2015-05-05T10:10:00.000000+0200,16.320000
2015-05-05T10:20:00.000000+0200,17.070000
2015-05-05T10:30:00.000000+0200,17.680000
2015-05-05T10:40:00.000000+0200,17.320000
2015-05-05T10:50:00.000000+0200,18.240000
2015-05-05T11:00:00.000000+0200,18.210000
2015-05-05T11:10:00.000000+0200,17.770000
2015-05-05T11:20:00.000000+0200,18.480000
2015-05-05T11:30:00.000000+0200,18.730000
2015-05-05T11:40:00.000000+0200,18.700000
2015-05-05T11:50:00.000000+0200,19.200000
2015-05-05T12:00:00.000000+0200,19.450000
2015-05-05T12:10:00.000000+0200,19.430000
2015-05-05T12:20:00.000000+0200,19.610000
2015-05-05T12:30:00.000000+0200,20.250000
2015-05-05T12:40:00.000000+0200,20.540000
2015-05-05T12:50:00.000000+0200,20.770000
2015-05-05T13:00:00.000000+0200,20.820000
2015-05-05T13:10:00.000000+0200,20.900000
2015-05-05T13:20:00.000000+0200,21.060000
2015-05-05T13:30:00.000000+0200,21.270000
2015-05-05T13:40:00.000000+0200,21.180000
2015-05-05T13:50:00.000000+0200,21.110000
2015-05-05T14:00:00.000000+0200,21.390000
2015-05-05T14:10:00.000000+0200,21.210000
2015-05-05T14:20:00.000000+0200,21.800000
2015-05-05T14:30:00.000000+0200,21.710000
2015-05-05T14:40:00.000000+0200,22.290000
2015-05-05T14:50:00.000000+0200,22.200000
2015-05-05T15:00:00.000000+0200,22.100000
2015-05-05T15:10:00.000000+0200,21.790000
2015-05-05T15:20:00.000000+0200,21.850000
2015-05-05T15:30:00.000000+0200,22.030000
2015-05-05T15:40:00.000000+0200,22.110000
2015-05-05T15:50:00.000000+0200,21.670000
